seq_len,total,ratio
17,29,41.379
22,31,29.032
35,40,12.500
41,51,19.608
42,51,17.647
45,59,23.729
47,59,20.339
50,59,15.254
54,63,14.286
58,83,30.120
59,83,28.916
60,83,27.711
65,93,30.108
68,93,26.882
73,96,23.958
74,96,22.917
79,99,20.202
85,105,19.048
89,117,23.932
94,125,24.800
100,125,20.000
105,131,19.847
110,140,21.429
112,140,20.000
117,158,25.949
120,158,24.051
121,158,23.418
123,158,22.152
124,158,21.519
125,158,20.886
126,159,20.755
127,160,20.625
131,174,24.713
148,181,18.232
165,198,16.667
182,215,15.349
199,232,14.224
216,249,13.253
233,266,12.406
250,283,11.661
267,300,11.000
284,317,10.410
301,334,9.880
318,351,9.402
335,368,8.967
352,385,8.571
369,402,8.209
386,419,7.876
403,436,7.569
420,453,7.285
437,470,7.021
454,487,6.776
471,504,6.548
488,521,6.334
505,538,6.134
522,555,5.946
seq_len,total,ratio
11,11,0.000
15,27,44.444
19,33,42.424
23,33,30.303
27,33,18.182
32,49,34.694
37,51,27.451
41,56,26.786
46,62,25.806
48,62,22.581
53,69,23.188
57,76,25.000
63,76,17.105
67,76,11.842
69,78,11.538
70,79,11.392
74,89,16.854
79,89,11.236
81,97,16.495
85,97,12.371
92,113,18.584
96,118,18.644
97,118,17.797
106,122,13.115
110,123,10.569
114,140,18.571
117,140,16.429
118,140,15.714
119,140,15.000
120,140,14.286
124,140,11.429
129,148,12.838
133,149,10.738
139,155,10.323
146,177,17.514
150,177,15.254
154,177,12.994
155,177,12.429
158,177,10.734
159,178,10.674
163,182,10.440
169,199,15.075
174,205,15.122
181,215,15.814
182,215,15.349
187,218,14.220
188,218,13.761
191,218,12.385
195,232,15.948
197,232,15.086
202,242,16.529
207,243,14.815
212,252,15.873
216,252,14.286
221,252,12.302
227,264,14.015
233,273,14.652
238,284,16.197
240,284,15.493
246,284,13.380
252,302,16.556
257,302,14.901
259,302,14.238
265,313,15.335
273,329,17.021
276,329,16.109
281,331,15.106
284,331,14.199
289,347,16.715
293,347,15.562
297,347,14.409
304,354,14.124
310,366,15.301
314,366,14.208
320,369,13.279
322,374,13.904
325,374,13.102
326,375,13.067
331,380,12.895
335,397,15.617
341,397,14.106
347,412,15.777
354,412,14.078
360,425,15.294
370,426,13.146
380,436,12.844
384,451,14.856
386,451,14.412
391,451,13.304
396,470,15.745
400,470,14.894
402,470,14.468
408,473,13.742
422,483,12.629
434,495,12.323
440,510,13.725
448,520,13.846
453,520,12.885
468,530,11.698
485,547,11.335
495,565,12.389
512,574,10.801
